GeneSymbol	T_cell	Endothelial_cell	B_cell	Fibroblast	Cancer_cell	Myeloid_cell	Mast_cell	pDC
PROS1	1	171.858280469896	1	195.843433574663	75.4719413199073	1	328.056113631303	1
PROSER1	1	1	1	1	1	1	1	78.5327972869138
PRPS1	180.416733098457	1	1	1	1	1	1	89.1638114033017
PRPS2	1	1	1	1	85.670240838167	1	338.317175021116	1
PRPSAP2	1	1	150.123098037763	1	56.9858967560953	1	288.549550687508	1
PRR34.AS1	1	1	1	1	53.3228173537935	1	160.012579225349	1
PRR4	1	1	1	1	108.931539745138	1	1	1
PRRG4	1	1	1	1	95.6992503816202	1	1	1
PRRX1	1	1	1	655.652399950327	1	1	1	1
PRSS23	1	1121.51935446408	1	1292.86373693765	258.069683433638	1	1	1
PRSS8	1	1	1	1	162.519808517618	1	1	1
PSD3	1	1	1	1	106.390946369808	1	1	1
PSD4	217.828927200991	1	144.146794196373	1	1	1	1	173.834379000032
PSMA3.AS1	1	105.204908576472	1	68.675156331426	64.1547479148884	1	174.136887226756	1
PSME4	1	1	1	1	163.99607844534	68.9691451586518	1	1
PSTPIP1	478.214264960035	1	1	1	1	95.6905382642708	1	1
PSTPIP2	1	1	1	1	63.1123469207149	134.729801544872	361.172555454368	1
PTAFR	1	1	1	1	1	275.13026174795	1	1
PTCRA	1	1	1	1	1	1	1	974.932729905998
PTGDS	1	1	1	2901.33285161044	1	1	1	11655.862327864
PTGER2	1	1	1	1	1	136.784454256515	189.439364327944	1
PTGER3	1	1	1	109.811125665591	1	1	1	1
PTGER4	476.282355822214	1	1	1	1	140.818651842769	1	1
PTGES	1	1	1	210.539019152748	110.189783838404	1	1	1
PTGFRN	1	1	1	154.003467618833	1	1	1	1
PTGIS	1	1	1	176.54926564891	1	1	1	1
PTGS1	1	1	1	1	1	101.757308158672	1350.61246848918	1
PTGS2	1	1	1	1	1	118.649954837958	1	1
PTK2	1	257.502568851756	1	237.844491387514	196.95187748961	1	225.605175829122	1
PTK2B	276.268430575344	1	335.742612011905	1	1	111.208621975489	1	102.811694472365
PTN	1	1	1	233.006231442328	1	1	1	1
PTPN22	326.681419934798	1	1	1	1	1	179.160328509311	100.534960789431
PTPN4	240.774602127185	1	1	1	54.0224283880948	1	1	1
PTPN6	531.401154508293	1	1207.10498119333	1	62.1244593619263	413.559348804182	611.931715559814	430.840720477126
PTPN7	728.626015157759	1	383.727903398183	1	1	77.4964682249738	610.413693678194	1
PTPN9	1	1	1	91.0530881930062	1	1	1	1
PTPRB	1	772.000135907627	1	1	1	1	1	1
PTPRC	3218.60975339602	1	1634.59797416547	1	1	750.469623125285	754.666286355075	756.731574307637
PTPRCAP	1485.00078221318	1	1386.98939971443	1	1	1	1	620.940152810077
PTPRF	1	1	1	1	311.853384702248	1	1	1
PTPRG	1	201.789074410933	1	175.822757535714	1	1	1	1
PTPRJ	1	1	1	1	1	115.27055329213	1	100.494112220917
PTPRM	1	414.574419614793	1	1	1	1	1	1
PTPRN2	1	93.6160843145103	1	1	1	1	1	1
PTPRS	1	1	1	83.1600271368982	77.1331101219029	1	1	846.991603642891
PTTG1	292.632362392396	1	1	1	160.748883447176	1	1	1
PURA	1	128.48113107984	171.052392322851	143.829953661637	75.2258825061171	1	249.701479274261	1
PVT1	1	1	1	1	143.803234927057	1	186.730392101223	1
PXDN	1	384.260768038762	1	237.528450831961	1	1	1	1
PXDNL	1	1	1	1	276.047718241868	1	1	1
PXK	1	1	189.256807928678	64.6661948957885	1	71.5618444859533	1	91.15014083381
PXMP2	1	1	1	1	139.687542016167	1	1	1
PYCR1	1	1	1	70.461180993103	290.475304834285	1	1	1
PYGB	1	1	1	1	143.212515010604	1	1	1
PYGL	1	1	1	82.4477940441426	1	110.013399047915	1	1
PYHIN1	400.111204206764	1	1	1	1	1	1	1
QPCT	1	1	1	1	1	1	164.410045144057	1
QRSL1	1	1	295.009977561663	1	1	1	1	1
RAB20	1	1	1	1	1	247.761486279848	1	1
RAB25	1	1	1	1	325.052387255899	1	1	1
RAB27A	382.333725530304	1	1	64.1335024367032	1	1	1	1
RAB27B	1	1	1	1	98.0705511951396	1	1364.21937138391	1
RAB30	1	1	231.520183160229	1	1	1	1	1
RAB32	1	88.6608583812991	1	92.5622350420755	1	235.635646199257	948.732297511023	1
RAB37	1	1	1	1	1	1	351.402020263081	1
RAB3D	1	1	1	1	112.133463160925	1	1	1
RAB40B	1	1	1	1	103.067006498116	1	1	1
RAB42	1	1	1	1	1	79.8048956912134	1	1
RAB8B	218.834898530829	1	158.243318260627	66.6679760156519	1	160.296447330315	1	1
RABEP2	1	1	224.83390663722	1	54.3690906679153	1	1	1
RABGGTA	1	1	1	1	54.3184522226035	62.9287758048725	155.48845043545	1
RAC2	3311.53937173544	1	2836.53053302132	1	1	394.267441618344	3701.64934491537	1342.2228390761
RAC3	1	1	1	1	135.343887771431	1	1	1
RAD1	1	1	1	1	87.6386386962031	1	1	1
RAD51C	1	1	1	1	100.478946829403	1	1	1
RAE1	1	1	1	1	92.3276423482137	1	1	1
RALB	1	214.194304632746	1	73.998883651329	54.0904381389459	110.403732555055	518.616384756967	1
RALGAPA2	1	250.04664908828	1	1	1	1	1	1
RALGDS	245.767643891514	123.908805539228	1	1	56.8059043730084	111.353760839129	1	1
RALGPS2	1	1	720.012656202239	1	73.9909050474044	1	1	1
RAMP1	1	1	1	414.296912085856	89.1666213793163	1	1	1
RAMP2	1	3205.55993269891	1	111.103460125704	1	1	1	1
RAMP3	1	1285.28728449746	1	1	1	1	1	1
RANGAP1	1	1	1	1	92.6228796929574	1	1	1
RAP1GAP2	1	1	1	1	1	1	1	134.047914871239
RAP2B	1	1	1	1	60.9006431700092	255.188157087161	1	127.07187702527
RAPGEF2	1	130.38873800161	1	1	1	1	1	1
RAPGEF3	1	304.572321285545	1	1	1	1	1	1
RAPGEF4	1	102.595521004442	1	1	1	1	1	1
RAPGEF5	1	276.660018977022	1	1	1	1	1	1
RARRES1	1	1	1	778.96919017398	1309.97274281006	1	207.156657786922	1
RARRES2	1	1	1	1887.28827710342	1	1	1	1
RASA2	359.381706636165	1	204.549613244476	65.3838268362527	74.586801459911	1	240.016929565019	1
RASA3	202.039732691877	1	1	72.1837070901415	1	1	1	1
RASA4	1	241.479800393581	1	1	1	1	1	1
RASAL2	1	180.337071979517	1	95.7908255913031	1	1	1	1
RASAL3	461.431884947421	1	231.36610088369	1	1	1	1	82.3526185593279
RASD1	1	1	1	915.065927619416	1	1	1	765.356142474536
RASEF	1	1	1	1	92.4381794447098	1	1	1
RASGEF1B	1	1	1	1	1	209.851634066682	215.520138555141	178.794234130778
RASGRP1	297.517195359586	1	1	1	1	1	1	1
RASGRP2	178.92535088933	1	355.987069074737	1	1	1	1	213.309506174543
RASGRP3	1	234.539599093436	162.713380925571	1	1	1	1	1
RASGRP4	1	1	1	1	1	1	228.454115346671	1
RASIP1	1	265.961759855881	1	1	1	1	1	1
RASL11A	1	1	1	116.243950701112	1	1	1	1
RASL12	1	1	1	92.3582637838127	1	1	1	1
RASSF2	1	1	183.353767611257	1	1	149.69536858033	1	498.262232548319
RASSF4	1	1	1	1	1	367.456677691418	1	1
RASSF5	595.952695048336	1	305.451727621007	1	1	94.2248750884832	603.104721916547	278.064285345758
RASSF7	184.609050377832	1	1	1	85.8627313816334	1	1	77.9126758078287
RBBP8	1	1	1	1	160.774006991695	1	1	73.1387272710843
RBKS	1	1	1	1	1	164.392343056689	639.055503642125	1
RBM12	1	1	1	1	1	1	1	79.1602593889607
RBM4	153.613966497172	1	1	1	99.0044315952333	1	1	59.7576052018346
RBM47	1	1	1	1	234.603858498648	308.965035573064	1	147.156754514031
RBM7	1	1	1	1	1	1	1	87.5727396376257
RBMS2	1	227.322443530962	1	83.519728729776	1	1	1	1
RBMS3	1	106.378320559539	1	267.908529783506	1	1	1	1
RBP1	1	1	1	234.528075660592	945.241719532544	1	1	1
RBP7	1	3399.21008160289	1	1	158.198781683837	139.329341136569	1	1
RCAN3	299.063865438672	1	147.314510027376	1	75.2219051460877	1	1	1
RCC1	1	1	1	1	131.707162473383	1	1	1
RCN3	1	1	1	427.75480170458	57.6191861139721	1	1	1
RCSD1	549.426913544169	1	984.245502602553	1	1	147.538076793561	1	181.006079027882
REC8	1	1	1	1	1	1	1	78.4282650945573
RECK	1	1	1	151.681398635158	1	1	1	1
RECQL5	1	1	1	1	1	1	1	272.316289859167
REEP4	1	1	1	1	1	100.29087414634	1	1
RELT	1	1	1	1	1	82.8603981731437	1	236.877225436008
RENBP	1	1	1	1	1	153.836389984534	618.280365380175	1
REPS1	1	1	1	1	59.2104360679283	1	341.492290972651	1
RERG	1	1	1	84.892782170523	261.78801545489	1	1	1
RFC2	1	1	1	1	83.7780704598236	1	1	1
RFLNB	1	123.288866375898	1	1	1	1	1	1
RFX5	1	1	258.550444809211	1	70.8592009842908	69.6413740976775	1	137.170033844406
RGL1	1	86.220900704217	1	64.2117806942262	1	209.20375015556	1	1
RGL2	1	216.650348000141	1	1	177.883022812904	1	1	1
RGL4	205.555689806413	1	1	1	1	1	1	1
RGMA	1	1	1	220.134270027957	70.8222393860872	1	1	1
RGS1	1822.0558934218	1	397.652896753097	1	1	811.482968570738	2030.65777369641	1575.41582910014
RGS12	1	92.9898597638794	1	1	1	1	1	1
RGS13	1	1	1	1	1	1	2450.3133965833	1
RGS14	267.586599734019	1	146.933823043165	1	1	1	1	72.825988017177
RGS16	1	1	1	144.280573588288	1	1	1	1
RGS17	1	1	1	1	1	1	239.846889343057	1
RGS18	1	1	1	1	1	63.772636318058	1	153.019417237876
RGS19	366.284241173265	1	758.037017840976	1	1	317.853336901982	300.186726736317	344.53323177344
RGS2	227.404553155934	1	241.593983353946	1	83.4610680451271	460.823938654834	873.510321698621	804.670548205222
RGS3	1	326.248265163168	1	1	1	1	1	1
RGS5	1	350.739746285876	1	1192.84893781194	1	1	1	1
RGS7	1	1	1	1	1	1	1	180.907211116001
RHBDD1	1	1	1	1	1	1	1	79.9899569395383
RHBDD2	310.462823255306	118.7283803467	1	133.702092632393	131.1699744992	104.429216496791	720.202258440465	1
RHBDF2	1	73.5629427308647	260.308996363188	1	1	122.760614447695	1	297.152647053103
RHEX	1	1	315.531336391733	1	1	1	2101.42932405875	1450.30831107049
RHNO1	1	1	1	1	89.5165569111545	1	1	1
RHOBTB3	1	1	1	304.5407215355	180.760434214687	59.4663237597366	985.284881507066	1
RHOD	1	1	1	66.4248384162532	221.809425172362	1	1	1
RHOF	632.468766850418	1	376.211731298708	1	1	71.1441171571077	1	425.131394757815
RHOH	786.962972974721	1	810.993258688145	1	92.1532398295147	78.023486460559	1127.41298234018	128.70043072932
RHOJ	1	213.903814943142	1	73.7303168177318	1	1	1	1
RHPN1	1	1	1	1	127.423514973411	1	1	1
RIC3	1	1	236.289742161598	1	1	1	1	1
RIDA	1	1	1	1	161.390897708358	1	1	1
RIMKLB	1	124.638199282979	1	1	1	1	1	1
RIN3	162.907826881924	99.3809407420403	1	1	1	201.598953484264	370.797194646638	1
RIPK2	1	1	1	1	97.2380504799999	145.416597044713	1	1
RIPOR2	346.672230608205	1	671.379892366399	1	1	1	1	437.725372958821
RIT1	1	70.8983877146097	1	1	1	86.1793630051315	1	1
RMC1	1	1	1	1	1	1	1	253.978882153891
RMND1	1	1	1	1	126.666080914237	1	1	1
RNASE1	1	2746.79473992859	1	1	1	3366.6952669192	1	1
RNASE4	1	1	1	200.450341883277	79.2457877018995	1	1	1
RNASE6	1	1	151.137405039937	1	1	359.940011243296	1	1161.10022436515
RNASEH2A	1	1	1	1	107.400306693329	1	1	1
RND3	1	1	1	265.887237444673	144.192382210967	1	1	1
RNF113A	179.398371782496	1	147.942774510901	1	50.092704131636	1	1	1
RNF125	249.088507816741	107.436400544404	1	1	1	1	1	1
RNF130	1	155.26516234192	1	178.029903359753	167.501832876943	862.777338683473	1181.7043634656	668.29480452192
RNF141	1	1	1	1	132.425231759171	104.518664633871	1	1
RNF166	335.243556302889	1	130.140805696938	1	1	99.757440601255	1	154.667882797814
RNF19B	1	1	1	1	1	67.2880468214654	1	1
RNF24	1	1	1	159.525742079764	112.447062282142	1	1	1
RNF34	157.526408422768	1	1	1	79.7965157831253	1	1	1
RNF44	257.64212200139	99.2413209057376	192.046634046806	1	83.3500772230891	1	1	1
RNGTT	1	1	168.953487681495	1	1	1	1	1
RNPC3	1	1	1	75.1432924194677	71.5307612505316	1	233.480734839699	1
ROBO1	1	1	1	93.9478934149674	1	1	1	1
ROBO4	1	581.122559668587	1	1	1	1	1	1
ROR2	1	1	1	132.098783286377	1	1	1	1
RORA	377.858720018466	80.7726693184688	1	116.427235588442	1	1	1	1
RP2	1	1	1	1	1	72.121446469967	1	1
RPF1	1	1	1	1	1	1	237.193070449393	1
RPGR	1	109.113428168807	1	1	1	1	1	1
RPL39L	1	1	1	1	191.197642361849	1	1	1
RPP25	1	1	1	1	1	1	1	155.662450258008
RPP25L	1	1	1	1	105.657016478382	1	1	1
RPS6KA1	199.162955158025	1	1	1	1	139.007179279288	1	151.455685093675
RPS6KA2	1	256.408942294287	1	1	1	1	1	122.833346747562
RPS6KA3	187.491200625877	145.847255735177	1	1	1	104.636666191968	1	167.809552282419
RPS6KA4	1	60.3547960604894	1	1	1	89.3935809751634	1	905.042553953584
RPS6KA5	1	1	1	1	54.2804657203369	1	490.369461994861	1
RRAGD	1	1	1	1	1	65.9865227129449	1	1
RRAS2	1	1	155.66952637154	1	1	1	1	1
RRM1	1	1	1	1	90.3368508611182	1	1	1
RRP15	1	1	1	1	90.2998373473185	1	1	1
RRP1B	180.478505282029	1	1	1	110.375535695008	60.8095724866872	1	105.154137936403
RSAD2	210.421391614965	131.579200495443	1	1	1	118.42708672288	257.790233508406	80.9230754281849
RSPRY1	1	77.0151234911033	1	85.1098512771952	85.5563575933355	1	284.671611620196	1
RTN1	1	1	1	1	1	62.7408000276017	1	1
RTN2	1	1	1	1	86.4836147600695	1	1	1
RUBCN	1	1	1	1	1	1	1	271.950627265459
RUBCNL	1	1	229.798224080587	1	1	1	1	333.263931069823
RUFY4	1	1	1	1	1	1	1	121.825420364592
RUNX1T1	1	68.8798812758874	1	281.461477438789	1	1	1	1
RUNX2	1	1	1	105.131411549198	1	1	1	659.226524287529
RUNX3	512.890163911254	1	155.117406727787	1	1	82.2115396114317	1	100.423972172191
S100A1	1	1	1	1	2084.52864018359	1	1	1
S100A14	1	1	1	1	942.210401548427	1	1	1
S100A16	1	807.166227373873	1	343.028063237787	834.587185567443	1	1	1
S100A2	1	1	1	1	416.585894596968	1	1	1
S100A8	1	1	1	1	1071.40184940551	2728.44861580982	1	1
S100A9	1	1	1	1	578.064683350759	2555.08359639435	1	1
S100B	1	1	1	1	487.86923982935	1	1	1
S100P	1	1	1	1	684.415013574488	1	1	1
S1PR1	188.028417105647	894.815397909246	1	1	1	1	1	1
S1PR4	191.665060646049	1	1	1	1	1	1	124.213248526851
SAA1	1	1	1	1	3105.00727156777	1	1	1
SAA2	1	1	1	1	440.044456151018	1	1	1
SAC3D1	1	1	1	1	157.872310440031	1	1	1
SACM1L	159.149860252186	1	1	1	51.414635306448	1	1	50.3332908113521
SAMD3	372.915820929395	1	1	1	1	1	1	1
SAMSN1	586.7239951625	1	442.163887627338	1	1	359.570041660335	2499.59817440349	1
SASH1	1	223.463428853842	1	110.478475094277	1	1	1	1
SASH3	586.190204011438	1	675.213819367326	1	1	164.701097774252	1	251.968078637471
SATB1	170.357648975233	1	1	1	1	1	1	102.073791001245
SAYSD1	1	1	1	1	137.582282430764	1	1	1
SBF1	1	1	1	1	1	1	1	119.547483210222
SCAF4	1	1	165.86293054819	1	70.4536384517461	1	1	133.874578044771
SCAF8	1	1	1	1	1	1	1	77.8896140074939
SCAMP5	1	1	1	1	1	1	1	409.849396578169
SCARA5	1	1	1	179.208668701551	1	1	1	1
SCARF1	1	235.681118228141	1	1	1	1	1	1
SCCPDH	1	91.2134140503147	1	114.86354693327	145.496266378712	135.669626436866	335.435414434915	1
SCD	1	1	1	1	169.924369975465	189.819952249931	1	1
SCG5	1	1	1	164.856500461439	1	1	1	1
SCGB1D2	1	1	1	1	475.148738400609	1	1	1
SCGB2A1	1	1	1	1	454.641445202714	1	1	1
SCGB2A2	1	1	1	1	6121.29544370786	1	1	1
SCIMP	1	1	542.603959575849	1	1	130.697204667079	1	1
SCIN	1	1	1	1	1	1	390.212535368562	1
SCML4	398.707261105922	1	1	1	1	1	1	1
SCN9A	1	1	1	1	1	1	1	260.156793339403
SCO1	1	1	1	1	1	1	1	89.4478130308994
SCRN1	1	1	1	1	1	1	1	116.63831764218
SCT	1	1	1	1	1	1	1	1102.8575855129
SCUBE2	1	1	1	1	128.533978501065	1	1	1
SDC1	1	1	104.878883305502	135.199061473772	120.696636354924	1	1	1
SDC3	1	76.603028781196	1	104.965071766154	1	205.186874510891	1	1
SDC4	1	1	1	1	425.29311938527	78.5997098054188	1	1
SDHAF3	1	66.8243522012522	1	1	364.797853873842	1	1	192.007792275014
SDS	1	1	1	1	1	179.538848701745	1	1
SDSL	1	1	1	1	1	124.115431725319	1	1
SEC22C	1	103.853339631414	1	92.7810935412041	90.1937867045781	1	501.257594492674	1
SEC24A	1	1	1	1	1	1	1	88.619985020423
SECTM1	1	1	1	1	1	60.3778734342561	1	1
SEL1L3	1	1	424.983633962529	1	1	1	1	631.335066501344
SELENBP1	1	1	1	139.818205357905	277.555798072978	1	1	1
SELENOP	1	373.136464407095	1	1112.61359687148	701.48874621507	969.106025482878	1	1
SELL	770.304253612557	1	1430.14591002861	1	1	88.7421858219559	1	1154.82245085502
SELP	1	159.297292456938	1	1	1	1	1	1
SELPLG	671.810263160805	1	1	1	1	162.766281570176	205.470762395307	1052.15833843228
SEMA3F	1	238.53026727695	1	1	1	1	1	1
SEMA3G	1	261.88455606481	1	1	1	1	1	1
SEMA4A	1	1	1	1	1	130.71969095623	1	1
SEMA4C	1	97.8697545078748	1	1	1	1	1	1
SEMA5A	1	1	1	283.947177883371	1	1	1	1
SEMA6A	1	153.768090498186	1	1	1	1	1	1
SEMA6B	1	196.3714657971	1	1	1	1	1	1
SEMA7A	1	1	1	1	1	1	1	288.15808788734
SENP7	196.272133291622	108.82428906372	1	1	1	1	1	1
SEPHS1	1	1	1	1	53.6199368675861	1	1	191.165189172625
SEPT1	1076.4281313719	1	594.094426805123	1	1	1	210.118141748514	475.47608268775
SEPT4	1	1	1	183.448470209	1	1	1	1
SEPT6	1117.9860299124	127.018073455616	1035.07423952194	104.983575579949	1	189.48882199684	1	714.121348246577
SERINC2	1	1	1	1	311.424006492202	1	1	1
SERPINA1	1	1	1	1	211.695492602915	1496.51532329292	1	1
SERPINB5	1	1	1	1	284.031971167685	1	1	1
SERPINB6	1	378.317154134259	1	175.98170969046	111.493925344082	266.153916822364	254.310786545029	1
SERPINB9	263.59178824264	1	143.765486221926	1	1	167.569029682292	1	158.871628288282
SERPINE1	1	207.458294158974	1	387.628472800191	1	1	1	1
SERPINE2	1	1	1	453.838992972315	1	1	1	1
SERPINF1	1	1	1	2457.01881712211	1	272.917277382667	1	2659.47394271215
SERPINF2	1	1	1	1	1	1	1	257.436319782412
SERPINH1	1	1057.94732837961	1	1034.06477084768	221.334853781189	1	1	1
SERTAD4	1	1	1	1	157.130521247274	1	1	1
SESN3	1	1	262.626585510954	238.731034215093	69.3304035317716	1	1	1
SETBP1	1	1	1	141.968137390938	1	1	1	177.830228682268
SETD1B	1	1	1	1	1	1	1	80.4372816504462
SFI1	166.151571799538	1	1	1	1	1	1	1
SFMBT2	1	1	1	1	1	60.2627580050825	1	186.289454771381
SFN	1	1	1	1	291.750675804671	1	1	1
SFRP1	1	1	1	463.091661741117	800.318498470752	1	1	1
SFRP2	1	1	1	4974.82672303304	1	1	1	1
SFRP4	1	1	1	1035.52355495698	1	1	1	1
SFXN1	331.983078976326	1	121.656061576727	74.6014958393147	72.5834039854457	1	1	1
SFXN2	1	1	1	1	92.6618057982142	1	1	1
SGCD	1	1	1	86.8459633724479	1	1	1	1
SGCE	1	1	1	334.676393381626	219.502652074875	1	1	1
SGK1	1	690.178175755545	1	1	1	689.056712280318	458.11479147491	1
SGMS1	147.203406531788	1	1	1	1	64.6118342361241	1	1
SGPL1	1	1	1	1	1	129.428228468299	1	1
SGSM3	1	1	1	1	111.463641772644	1	1	192.799663583604
SGTB	1	1	1	1	1	63.6252094799767	1	1
SH2D1A	580.339242324544	1	1	1	1	1	1	1
SH2D2A	816.852141062765	1	1	1	1	1	1	1
SH2D3C	1	281.877688004767	1	1	1	1	1	289.998288568979
SH3BGR	1	1	1	1	124.736987425488	1	1	1
SH3BGRL2	1	140.680067151851	1	1	1	1	1	1
SH3BP1	398.17723637938	1	175.230428738888	1	1	132.140839983936	1	137.586986601149
SH3PXD2B	1	1	1	329.61368221068	55.5974961461726	69.1026727772487	1	1
SH3YL1	1	1	1	1	292.606936327874	1	1	1
SHANK3	1	378.152152342258	1	1	1	1	1	1
SHC1	1	463.642368169447	1	163.576714883344	113.09495325175	1	1	1
SHD	1	1	1	1	1	1	1	372.662785464072
SHE	1	183.17168432312	1	1	1	1	1	1
SHISA4	1	1	1	97.1357908186735	1	1	1	1
SHISAL2A	1	1	151.647333727774	1	1	1	1	1
SHROOM3	1	1	1	1	179.302660326813	1	1	1
SHROOM4	1	205.359081153654	1	1	1	1	1	1
SHTN1	1	1	1	1	112.51980637747	173.717904015124	1	73.1711644424272
SIAH2	1	1	1	1	97.4083684516973	1	1	1
SIDT1	1	1	1	1	1	1	1	519.248786401427
SIDT2	1	1	1	1	1	78.3634921750267	1	1
SIGLEC1	1	1	1	1	1	185.173582753786	1	1
SIGLEC10	1	1	1	1	1	129.301980166981	1	1
SIGLEC6	1	1	1	1	1	1	554.816646519624	1
SIGLEC7	1	1	1	1	1	113.886080436289	1	1
SIGLEC8	1	1	1	1	1	1	205.31957396078	1
SIGLEC9	1	1	1	1	1	102.828580753301	1	1
SIK1B	1	1	1	1	1	1	1	74.3095043311677
SIN3A	151.993422104746	63.727478733712	1	1	56.7965197636918	1	1	81.1042231882339
SIPA1	169.008222096111	94.6691524362178	233.140936741304	1	121.822055534664	90.3809682861333	1	1
SIPA1L1	1	1	151.781611086311	1	1	82.5189314548359	1	1
SIPA1L2	1	125.910784159946	1	1	1	1	1	1
SIRPA	1	127.550567594475	1	65.8132267945925	1	299.048843479169	1	1
SIRPG	369.803418065534	1	1	1	1	1	1	1
SIRT7	182.983198917677	1	133.878810520245	1	76.3389307189549	1	1	1
SIT1	685.892685157204	1	308.517062871464	1	1	1	1	145.770531947723
SKA2	176.94034294046	84.9577499912621	1	79.8229578985813	70.0295383963756	1	1	1
SKAP1	789.443796141346	1	1	1	1	1	607.688822996259	1
SLA	653.712371436238	1	1	1	1	298.915266607329	152.816693424062	1
SLA2	340.386927525864	1	1	1	1	1	1	303.265146195425
SLAMF1	256.010791380495	1	208.678656446535	1	1	1	1	1
SLAMF6	251.477085793575	1	1	1	1	1	1	1
SLAMF7	1	1	80.1031857207455	1	1	117.477162995643	1	512.82874157562
SLAMF8	1	1	1	1	1	273.396083520401	1	1
SLC11A1	1	1	1	1	1	577.326315725285	1	1
SLC11A2	1	1	1	1	71.1227712053474	77.5791118278039	234.606406770629	1
SLC12A3	1	1	1	1	1	1	1	165.644693092369
SLC15A3	1	1	1	1	1	195.554169955361	1	1
SLC15A4	1	1	1	1	1	1	1	644.566693336314
SLC16A3	1	126.716670522704	1	1	1	520.494914328901	253.504608307961	96.3344387412662
SLC17A5	1	1	1	1	1	63.2381576750681	1	1
SLC18A2	1	1	1	1	1	1	3481.46146663953	1
SLC1A3	1	1	1	1	1	183.194588176504	1	1
SLC25A19	1	1	1	1	1	103.647889230224	1	1
SLC25A38	178.333941356753	1	154.599960439246	1	59.3512700627687	1	1	1
SLC25A4	1	66.8192504929882	1	1	160.494505262347	1	1	1
SLC25A45	1	1	1	1	1	1	1	93.9747117462269
SLC26A2	1	91.182442369434	1	1	97.3428738533781	1	616.803520596407	1
SLC27A5	1	1	1	1	95.6062249544634	1	1	1
SLC29A3	1	1	1	1	1	62.2211921345469	1	1
SLC2A1	1	1	1	1	144.481443749382	1	1	196.526047530484
SLC2A3	1063.47533438797	550.149243023859	981.496229566031	282.094502018483	1	641.759192258093	2281.9716159676	1
SLC2A6	1	1	1	1	1	1	170.36892398477	144.387233264107
SLC2A8	1	1	1	1	1	1	1	159.385351175078
SLC30A5	1	79.6984261359243	1	82.4966400040512	93.2887882243569	1	241.77620453442	198.126216050503
SLC31A1	1	1	1	1	65.2508382893135	134.976532701937	1	1
SLC31A2	1	1	1	1	1	276.634789954713	1	1
SLC35B2	1	1	1	128.858959798988	183.540385727746	1	1	1
SLC35E1	1	1	1	1	67.7882850056025	1	1	155.711809062618
SLC35F3	1	1	1	1	1	1	1	256.338042666735
SLC36A1	1	1	1	1	1	70.2104167217719	1	1
SLC36A4	1	1	1	1	1	68.1977357804928	1	1
SLC37A1	1	1	1	1	1	1	1	104.85209844767
SLC37A2	1	1	1	1	1	103.602815544019	1	1
SLC38A1	632.235103533568	81.1282506716571	447.047792241627	1	367.119033504037	1	1	411.245603747491
SLC38A11	1	1	1	1	1	1	285.016839865496	1
SLC38A6	1	1	1	1	1	115.890629117529	1	1
SLC39A11	1	1	1	1	69.7043518544504	62.7735241372982	148.870168456879	1
SLC39A4	1	1	1	1	243.202495504757	76.5332827449723	206.837408457697	77.0860544527265
SLC39A8	1	72.3681436118022	1	1	1	339.263357853182	1	1
SLC43A2	1	1	1	1	1	258.510277951209	1	68.1757132088384
SLC43A3	1	75.3858209463609	1	90.543557873938	92.3093464896415	180.81483958611	476.164627138708	81.3657953170854
SLC44A1	1	119.462523900697	1	198.552540113517	185.131743752506	78.4251356264993	624.647784647939	90.2978535507461
SLC45A3	1	1	1	1	1	1	628.262585085037	1
SLC48A1	1	92.9030389630577	1	1	1	135.684943853527	1	1
SLC6A6	1	112.255693530335	1	1	1	141.342335048985	1	1
SLC7A11	1	1	1	1	1	1	1	92.4994924282304
SLC7A7	1	1	1	1	1	337.362323303636	1	1
SLC7A8	1	1	1	68.9822149248983	1	100.439723414907	1	1
SLC8A1	1	1	1	1	1	220.433022049884	1	1
SLC8B1	1	1	1	1	1	65.7158450603821	1	1
SLC9A3R2	1	990.172835822238	1	77.3292390031007	1	1	1	1
SLC9A7	1	1	1	1	1	1	1	211.781785126275
SLCO2A1	1	596.098364555602	1	1	1	1	1	1
SLCO2B1	1	1	1	1	1	341.533870364136	440.331446767377	1
SLCO3A1	1	1	1	77.9065691689732	1	1	1	1
SLF1	204.455903521528	1	1	1	1	1	1	1
SLFN12L	214.959374719534	1	1	1	1	1	1	1
SLIT2	1	1	1	140.574603149691	1	1	1	1
SLIT3	1	1	1	523.867343074189	1	1	1	1
SLPI	1	1	1	1	5742.80975904304	1	1	1
SMAD1	1	298.142483997767	1	1	81.760372118528	1	1	1
SMAP2	364.858644667101	1	463.360809004957	1	1	236.432655798771	1	273.563510966889
SMARCD2	1	1	1	1	92.0372029137787	1	1	1
SMIM1	1	1	1	1	64.0883366087599	1	181.160082893506	1
SMIM14	1	136.027953829702	1050.35247339195	210.303026414366	312.692114663115	99.026415986564	1	369.558647900143
SMIM22	1	1	1	1	341.130273822378	1	1	1
SMIM25	1	1	1	1	1	412.894258051027	1	1
SMIM27	170.620816931813	1	1	1	67.5728131089395	1	196.055770626824	1
SMIM3	1	1	1	208.84744910543	1	175.201312594668	419.987666987667	457.495449022701
SMIM4	1	80.9325534890616	1	84.3078452610997	130.202593846765	139.640233672405	264.281700286739	1
SMIM5	1	1	1	1	1	1	1	728.111622041957
SMOC2	1	1	1	540.560127015316	1	1	1	1
