"T_cell","Endothelial_cell","B_cell","Fibroblast","Cancer_cell","Myeloid_cell","Mast_cell","pDC"
"AC004921.1",0,0,0,0.0104393321967545,0.0327453148003584,3.37668821539151,0,0
"AC004943.2",2.5390287707802,0.758044822587266,1.93463033234471,2.93891546419768,3.18906420281862,2.31319586523448,1.76249343471196,0
"AC004951.1",2.45943874939013,4.34641549211304,2.09070725507619,4.32955189727176,6.57651829686326,3.62377351323295,13.1056230209511,1.51745452507535
"AC004982.2",1.70577428452056,1.63943963217468,3.07652520798486,1.31752316898565,5.89179159991982,0.306734753723851,0,3.52792740645664
"AC005013.1",0.0121030795075499,0.518109760656187,0,0.606025576456961,0.754573134399722,0,0,0
"AC005034.3",1.69479435179486,4.310889278497,1.46137440580869,3.50115900562365,2.22113062918411,1.23311655517924,0,4.19998138553978
"AC005037.1",1.81113869672245,0.67121035846525,6.27029050458398,0.334594123590222,0.787528418483916,1.17929398412976,1.15905611106539,2.97853627715432
"AC005041.1",0.729977645925704,3.31051067182928,1.68339293050455,6.2804014448537,3.65038624202963,1.89837611327912,0,2.79567028606912
"AC005064.1",0.161065499132428,0.102365923498964,0,16.9235852002981,0.31803532013438,0,0,0
"AC005070.3",1.28586221612469,2.81753428112786,1.3620420779557,1.33864655514095,0.9947417156818,1.02136900040905,7.09692817692724,5.72948485639452
"AC005076.1",0.517354014349869,0.441348820052744,0.72310249664736,1.11255264567226,4.31723654292041,0.385154521720901,4.55968794846078,0
"AC005082.1",0.111743536183273,0.0520019491458048,0,2.46948564534547,0.764446103934392,3.22440269806709,0,5.65216783288534
"AC005224.1",0.182821889599312,0.35032400073429,0,0.248166966301614,0.124676502208343,0.240216346461704,0,0
"AC005224.3",5.97841534614594,0.440649075841426,0.376543072328319,1.5070936827034,0.569860292331263,5.83967702381449,0,27.456470144801
"AC005229.4",1.11069935514928,2.93725504569711,0.887968891908383,4.25905511716648,4.58531135378962,2.30676629905393,1.0226872949512,2.55362533719729
"AC005261.1",8.66226039971098,25.2000736057945,6.71940768241187,18.5218947885641,18.9636772032443,7.93625856471632,15.4453597916728,9.19863102514575
"AC005261.3",1.05600153288776,3.95033958309629,1.82798858194478,3.40587406507316,3.10464902406986,2.15217657004586,13.1317540053198,1.89536196629402
"AC005288.1",0.955193151522933,0.508274460758882,0.525704195547913,0.973934961470219,1.1928773638099,0.604416867369862,3.79354035947588,0
"AC005291.1",0,0.109706502194679,0,1.57729871173542,0.00956637899927257,0,0,0
"AC005291.2",0,0.616644531995611,0,9.88267993572088,0.00956637899927257,0.0096810740539819,0,0
"AC005332.1",1.77543921112579,0.157930187088996,2.20746646330555,0.176469424191062,0.518709434273858,5.35501874573916,5.46182922856314,13.2116584950125
"AC005332.3",0.615598715892305,0.19469305666152,0.925462109343707,0.494034432927963,0.0399107499859585,0,0,0.991196195392524
"AC005332.4",0.487285173741286,1.34933482152236,0.365798463498015,0.504740010784393,0.429849828737931,0.0620115210758929,0,0
"AC005332.5",9.10140858294215,5.48205943316221,5.30342439449523,1.59338334164374,1.7643963401256,3.09436021364548,5.9186949644734,13.2917285427617
"AC005332.6",3.60876174026651,5.93680717426506,1.63339533047413,1.9980611799064,2.97962510321561,1.34669424783718,16.8121648043272,2.53166670145585
"AC005332.7",7.11505111691356,28.0019657499247,2.68827142704426,8.54821443640599,9.72881101772891,6.48769685716509,6.26177578912359,3.9483365776167
"AC005363.2",1.20172460256542,0.481821886673646,0.449278681791142,0.92604307262697,1.63298722544697,0.478868275381456,3.16053119386539,0
"AC005392.2",2.73370507101298,1.64883761419771,0.160878508197189,0.286695082817409,0.0612458678498067,0.192084091499525,0,0
"AC005498.2",0.491341824580739,0.544448465190323,0.161414500632602,0.325387076987492,0.960583330933445,0.0563827707270263,0,0
"AC005498.3",2.27257893688135,1.87326932780461,2.76921470137172,1.16814262691477,1.83869070853335,0.567895893779084,0.954040983692578,0.661140414323475
"AC005520.2",1.96766107843412,0.998615305701397,2.14654849313038,2.1502565009196,1.37963589837653,0.63923498977383,3.0354448899803,7.34226553138888
"AC005618.1",0.449864986638222,0,0.338542806676107,0.154413054174945,0.309519646611231,0,0,0
"AC005726.1",1.28003712450872,2.46020665696687,1.28369112873353,0.587969492442012,1.42648673091166,1.09405507885206,2.98364960019095,5.09444623128701
"AC005775.1",0.131727791737769,0.0572338432381907,0,0.0376164411468916,0.537249423162593,0.04984506161049,0,0.898747954224969
"AC005837.1",2.03967996623643,0.456794436031835,0.186269168261596,0.446255988913983,2.00693575941997,0.32224526796297,0,0.900781608201436
"AC005838.2",0.270782127109326,0.159721937631578,0.022051276804209,0.463789420642098,0.768268904418754,0.244529957376627,0,0
"AC005840.4",0.348147134811432,0.049008749041879,0,0.199021159944597,0.133878653830138,0.325417677898552,0,0
"AC005842.1",5.42063235657777,0,0.259921072063549,0.05889162198363,0.274104057937057,0.44517332434492,0,0
"AC005899.6",0.323849776882293,0.0631622595358197,0.176980813510007,0.382568446604272,0.25005312152319,0.0781608550387693,1.5279002220039,0.619172426518164
"AC005920.1",1.93402728686435,0,0.10018633914308,0.200264325288069,3.04180338252671,0.103303301284556,1.78933769454574,0
"AC006033.2",1.06139607914248,0,0,0,0.0134441489719259,0.602868966194712,0,0
"AC006059.1",0.117231112675852,2.20760834775454,0.254129659876151,2.63590530966349,1.78801701137177,1.75105812166653,0,0
"AC006064.2",0.111788756155935,0.0262012074564444,0.254728489707119,0.0674146833918409,0.188765102769584,0.0696267230940132,0,0
"AC006064.4",5.22204808777121,3.31315837256217,2.64011625093108,2.91868690929118,7.84926555378431,12.516208101499,0,3.79127097758246
"AC006213.1",0.500942696674173,0.920143844405913,1.35376017777606,0.59151857870767,0.987790375462944,0.383131884594429,0,1.40217649683292
"AC006213.2",6.90860477480573,3.25555990680844,8.17193263820641,7.73522685863821,8.42189401195072,3.7981583899564,11.7351829600982,7.83596862846014
"AC006252.1",1.00366233350916,0.271165487425731,0.796078514195329,0.133161052219753,0.466060943229636,0.178552521804386,0,0
"AC006254.1",0.888974185504545,0.505406231631952,0.625559501226017,0.738649843793494,0.205523647255395,0.420618810225565,0,0
"AC006299.1",1.70428027033758,1.50559286125541,1.40996130660039,0.193615233881489,1.20312193522721,0.198646276919829,1.94888465331291,1.89001206821705
"AC006333.2",1.99091148291341,4.64542456395313,1.66299110391364,7.45398292064906,23.0423063479794,4.69733333556638,0,0
"AC006369.1",20.7636285088358,0.384343387756357,3.06223476774027,0.156267027703571,0.564794328873806,0.555434672525795,4.15862665513341,0
"AC006449.2",0.353216894501154,0.662372638754397,0.23630924741482,0.787010551762884,2.1931485087107,1.00096511996187,0,0.616416021638668
"AC006449.6",6.79015641040633,3.02470003408356,3.97509847544322,2.29241839419228,4.19184707899933,7.42444093157916,4.93253425350386,5.00289839695955
"AC006480.2",0.310025212896155,1.01590012079435,0.887225439424457,0.523427683558799,0.728537355096183,0.441402779332606,0,0
"AC006504.1",0.361609653284803,0.758454384599138,0.749313976315956,0.178014997471631,1.05756223917354,0.177289233545867,0,0
"AC006504.5",9.29945212830561,6.01062321386657,9.70990908518243,6.35391615610726,9.34360823997811,4.09058046821127,4.56803961132737,5.59385661047162
"AC006942.1",0.996361332949246,0.795176511420537,0.660126938472335,2.7419034490614,2.13885106098467,0.445367575553501,5.01213966303318,2.99193422633484
"AC007032.1",0.81472546532516,1.07960495259828,0.124524943858901,1.64027418863228,3.33731992420975,15.6064223328733,4.75271617729532,0
"AC007038.1",0.518986030520046,0.730909992382792,0.703639965661422,0.77767205481343,0.525600294847862,0.801118679767101,0,5.27136084098433
"AC007038.2",0.652859912288651,1.76056288299261,0.646348173608714,1.16356330846363,1.50300101429049,0.75871000411878,10.8991083407358,0
"AC007114.1",2.61628855186108,3.10905758151119,4.1711205653575,1.9548919926369,7.68507284504829,1.90036831050595,0,5.16276548505141
"AC007216.4",6.18761594953817,1.54277201314864,5.55014242439022,2.86415819505924,3.11562561862637,1.30704083564095,8.72566493410807,9.88123401001086
"AC007249.2",0.685629884884229,0.118585838391863,1.32818756339786,0.450825876810713,0.784485182887737,0.301640212156874,0,0
"AC007325.2",0.0246060061067258,0.752404481037931,0,0,0.640944465253064,0.135123942321175,0,0
"AC007364.1",0.251226889523769,1.19522086284523,0.640776011129216,2.06410880870966,0.262695697196047,0.21417080731942,0,0.772613628286312
"AC007383.2",6.96335166178431,5.28223144977688,2.96685086019253,3.45048715804088,3.54495006187896,1.47161682371734,4.26961782650835,10.1625455749489
"AC007384.1",37.5836728311818,0.573958004134546,79.2011516803963,0.611555664747439,1.08758688700658,10.7802551672574,17.3219762258371,4.00317955381274
"AC007388.1",9.93754001150777,36.6135619491359,9.06788048355313,29.2887606404349,19.0604407722419,23.8323162641985,6.88278370719489,15.0180456718159
"AC007405.3",0.218583993744228,0.235159068055513,0,7.11799238451815,9.69083990495495,0.235112024136448,0.306776979578163,0
"AC007406.3",0.0290563338351131,0.839613694590894,0,7.41435768455162,0.129353227748622,0.0766196395750859,0,0
"AC007541.1",1.59428521548164,2.19268730935546,0.121954710806455,4.30065209041329,1.4915182494676,0.174897200721828,0,0.813672298363868
"AC007563.2",0.00509585164451184,1.19161938214233,0.0725369035931691,4.40217360365445,1.06156862927769,0,0,0
"AC007569.1",0.34521924055233,0.0270259277291559,20.7944241582107,0,0.0714804547141866,0.236309569492675,0,36.2658244240577
"AC007608.3",0.733237260992364,0,0.0852517566583645,0.0391858988445803,1.8568394851547,0.335689725623382,0,0
"AC007611.1",0.326461332507628,1.26580968555952,0.30205047589543,1.15270490978459,3.21552756532949,1.15640843531728,3.40063183739539,2.28294865648472
"AC007620.2",0.136798958549757,1.50198907796254,0.200856169508145,0.764541686802079,0.267284232268122,1.30116631409357,0,0
"AC007681.1",0.115831096876835,11.9829164339413,0.165057520895457,0.178869795186647,0.925896224643745,0,0,0
"AC007686.3",1.35082468312009,0.629673226162934,0.461836282808499,0.822477808224466,0.827598318163732,0.773065160072029,0.984264562440267,0.691652378281285
"AC007743.1",0.108720243811033,8.43826849885633,0,0.319610615744973,1.40698594571022,0.0556802749513206,0,0
"AC007773.1",0.715603107096593,0.447828283376211,0.810437636649007,0.82723982452863,1.78187986727454,0.125586413569082,0,0
"AC007952.4",55.2369992373091,10.8644338393747,126.116308669963,18.690283423138,18.6639163192186,222.117722656411,92.3936338945235,369.66981876498
"AC007998.3",0.0228799003827441,20.1459776075744,0.0553811418793967,0,0,0.24249845431707,0,0
"AC008014.1",1.98596401111198,3.37865896448917,7.40933170709422,2.02234449846539,7.52535170813454,1.02913532394634,3.83565930638222,26.0536787987291
"AC008035.1",1.01462063997977,0.0343529872498888,0.601293421033388,0.0593655582920146,0.234093621556936,0.664214742471006,7.78159606066741,7.36957146976941
"AC008040.5",3.84405628417238,2.1285773245179,2.16472971900817,2.55709087376312,2.2029437847315,1.50558586555173,6.56938193517256,7.26307675697081
