"B_cell","Cancer_cell","Endothelial_cell","Fibroblast","Mast_cell","Myeloid_cell","pDC","T_cell"
"THEMIS",-0.240736181146633,-0.152426464390323,-0.475850231939004,-1.00601744038111,-1.50327020254701,-0.0767420136726903,-1.50327020254701,4.95831273662377
"BAMBI",-0.458803314624075,4.74348814583217,-0.345849928390206,0.827623541498138,-1.35687955262557,-1.25261808295877,-1.60915955545441,-0.547801253277277
"POLR2J3",-0.519653074953303,0.673865883812533,0.455826872717202,0.166456842087125,-0.0287662523267059,-0.0327118515128472,-0.683476006210196,-0.0315424136138063
"PAPSS2",-1.82719002707594,1.31144016825935,1.88949753415341,2.52034326471313,-1.57527381357919,1.88864606063805,-2.52174556467538,-1.68571762243344
"GLUL",-3.4810934940306,1.04950481909674,-0.171643921064069,0.395180884010433,1.67131446921699,2.82010961552349,-1.23249051313257,-1.05088185962042
"ABL2",-1.69289484339947,0.373819318730173,3.08394743708284,1.90268182427447,-3.0263273566007,1.50655574614646,-1.67313376284328,-0.474648363390488
"FCHO2",-1.99780361778489,0.663490104393641,2.68050957841077,1.42716497699946,-1.42920946746001,2.41607037418937,-2.62392050386353,-1.13630144488481
"VASP",-0.367021520321956,0.48602653521659,1.09732500068953,0.294505407730645,-2.94799453674032,1.70859421300108,-1.40501471035488,1.1335796107793
"SPNS2",-1.30921972960583,0.257565564957908,5.08577742737792,0.71621705666786,-1.31858271252005,-1.12683549131939,-1.31858271252005,-0.986339403038367
"AIM2",3.09939392772978,-1.3868447003057,-0.608557628762133,-0.40624021111445,-1.79571674938057,1.03267495740851,-1.79571674938057,1.86100715380513
"PLXNA2",-1.4310994712459,0.07198592787879,4.75382639928137,1.72954673606923,-1.69532295258565,-0.523754650961391,-1.69532295258565,-1.20985903585079
"NLRC3",1.89472891743716,-0.952573388517776,0.216040877749235,-1.60543678338921,-0.566819506906782,-1.14585246258716,-1.55526103037517,3.71517337658971
"SLC44A2",-0.611234994049779,0.696755768889592,2.1717599886489,0.506595442987876,-2.00301090005942,-1.82797288249871,0.189716826285056,0.87739074979648
"PNP",-0.513028100878477,-0.46818161295347,2.72446797904689,-1.56648535417651,-2.54510415649294,1.18164293857784,-0.299278672593591,1.48596697947026
"GJA5",-1.03758648092551,-0.522690626197398,4.67480848796002,1.77303714484259,-1.324063668389,-1.324063668389,-1.324063668389,-0.915377520512707
"ITSN1",-2.07986346952411,1.42756259998879,1.86499892608475,2.7881043878375,-2.50852899531751,2.25347064125686,-2.2450337149668,-1.50071037535948
"TPST1",-0.915002062847467,0.548960894884222,2.12258108103753,3.74670260400762,-1.57616007116718,-0.586368112747033,-2.05252394565593,-1.28819038751176
"PRDX4",1.65299539899036,1.15015233760978,1.29346691015801,1.55050645101335,-3.1246331057635,0.274828369456557,-2.25880170881363,-0.538514652650933
"MARVELD1",-1.9916839521019,0.974874533394948,1.04816403954884,3.30391006188464,-0.891097685623307,1.22578919009131,-1.48017393559756,-2.18978225159696
"NPNT",-1.31909771757867,2.70688536847404,1.6365170993908,2.27149773487195,-1.10338153802169,-1.28390411142984,-1.77766286614558,-1.13085396956102
"GAS1",-0.732430946524791,0.517152359302241,0.896560479953771,4.61347238516291,-1.52828555506058,-1.05230895755288,-1.52828555506058,-1.18587421022009
"SAMD3",0.102553940074913,-0.252217514297136,-0.723562109509433,-0.431056379765534,-1.17339091600009,-0.516329346162068,-1.81547998115058,4.80948230680993
"GPR146",-1.23104532397967,-0.0806503995397319,5.11628699685027,-0.44577507580525,-1.60434360005515,0.440973642160999,-1.60434360005515,-0.591102639576324
"DMXL2",-2.53082453000172,-0.124290959498609,0.276621846354376,0.734434514638914,-0.938401534004437,3.43927598935226,0.793033148678932,-1.64984847551972
"MARCO",-0.995906025752257,0.386532566119965,-0.869266068858078,-0.638115697091208,-1.22793649144475,4.07279661499902,-0.0505275733960606,-0.67757732457663
"APCDD1",-1.65037985458948,1.16770203572682,3.08042931736893,2.78614151879934,-1.65037985458948,-1.54887282960251,-0.725928408022305,-1.45871192509133
"CHN1",-1.52885009009778,-0.628721556202912,2.27748787981706,3.69402292338014,-1.62001715348616,-1.46351869546332,-1.96269680645556,1.23229349850852
"CNN1",-1.21883064957399,1.57806677097231,-0.624021270382882,4.60282394418038,-1.27279379134395,-0.705504355361328,-1.27279379134395,-1.0869468571466
"EGLN3",-1.06928240861042,1.84619679780288,0.11897429801454,1.19742640711142,-2.8384499114544,0.301251445662818,2.12974569404372,-1.68586232257055
"BIK",0.578585168336992,3.26855696560653,-1.39951399328231,-1.52578650122882,-2.02327006575471,-0.899913377393173,1.69510042208028,0.306241381635209
"TMEM45A",-0.357152275350066,2.07862112402503,-0.107459080173313,3.52359166825432,-0.95739679080333,-0.58352473588286,-2.04557302166719,-1.55110688840259
"ST3GAL6",-1.28480886442142,-0.457249648548058,1.86771777553329,-1.64021119515111,2.15837672417051,2.474802277493,-0.930774958537337,-2.18785211053887
"MEOX2",-1.26337683417593,-0.928834749872095,4.3094321602795,2.84582831914161,-1.30148488138671,-1.2104456718957,-1.30148488138671,-1.14963346070396
"B3GNT5",-2.1246262818649,0.227419072664605,2.33364854404906,-1.01338920655323,0.891496326354942,3.08960374575502,-2.1246262818649,-1.2795259185406
"SDC4",-1.5688229977961,3.8584942098406,0.551160113026711,1.03753420854688,-2.73179458090918,1.32693095127539,-2.7372901946614,0.263788290677105
"C1orf198",-0.909877784938729,2.65582077571646,1.51500880606141,3.15111240394066,-2.59620960980242,-0.488185713497689,-2.59620960980242,-0.731459267677271
"LPAR5",2.04738049580592,-0.44271645585185,-1.57801739564887,-1.95439822468897,-0.381772904693867,2.51612271118783,-2.04225412805794,1.83565590194775
"PTMS",-3.45933206234707,1.73807360671369,1.71255584837615,1.70743125390624,-1.63806377329507,0.393182606928745,0.169288898328403,-0.623136378611085
"DAB2IP",-1.74102563082745,1.52323438735719,3.6994935908474,2.37737651801024,-1.79561882481189,-0.842695794237504,-1.91033963028942,-1.31042461604857
"RIN3",-0.561175981967962,-1.50893334267717,1.51733148267407,-0.121485368040513,-1.13334730036579,2.52344207219044,-2.36591430881472,1.65008274700164
"TENT5A",-0.851437563762802,0.269257513542509,-1.79807302558592,2.66200207339597,0.79133117145369,1.48654432702569,-2.04186623683455,-0.517758259234586
"EBI3",0.64013404015659,-1.06652312755738,-0.575550210133502,-1.5420340950022,-0.195359205338177,3.63274250162351,-1.63969203506692,0.74628213131808
"FASN",-1.62686786129896,3.15660006069615,1.20700004114857,0.929746299886816,-0.989776292827687,-0.437992858449031,-2.26734568417122,0.0286362950153656
"LINC00926",4.5097656829228,0.654983174295112,0.666474144592934,-0.523117132231631,-1.64190028542982,-0.965656452554723,-1.64190028542982,-1.05864884616486
"LAMA2",-1.40835199367843,-0.670726149583316,-0.00721190356478475,5.04362005040424,-0.495581131426725,-0.420187843961842,-1.44318845713441,-0.598372571054738
"PLA2G7",-0.90701430457983,-0.352434826743525,-0.851389739572185,-0.218842889433751,-1.11765792107554,4.92042131902673,-0.878436836044549,-0.594644801577356
"GNAQ",-3.31883927298513,0.252937276496434,2.03642632542741,0.772792459455138,-1.16704295480519,1.41722356486009,0.84190932314961,-0.835406721598364
"LINC01480",3.64871266883291,-1.3773047010191,-1.74748351322831,-1.36805809939467,-1.39199728713571,1.25069922097415,0.386714284855253,0.598717426115482
"SHE",-1.41190471436627,-1.10795856905465,4.96566526303598,0.630040214361009,-0.660385614144624,-0.161180761513787,-0.94885889877651,-1.30541691954115
"CCL8",-1.26690199631683,-1.34631950793783,0.63193707694817,2.13331261100514,-1.33347093625644,3.68891685830546,-1.24001069821798,-1.26746340752968
"ERBB3",-0.690135899534594,4.94884707049793,-0.63447149517,-0.216802932169055,-0.83167323181671,-1.04302933223827,-1.38886124543216,-0.143872934137136
"CFP",-1.45594890669817,-1.30338984010468,0.440183971171524,-1.13363461534728,-1.63326519385168,4.8081557822786,-0.388276403307715,0.66617520585939
"TBC1D8",-2.15635181487816,1.67949807692313,0.700647790411469,-0.346785695360221,-3.229133856181,1.70774790045484,2.70145016182277,-1.05707256319283
"CLEC2D",0.801413024531572,0.0478920645918433,-0.135169918092243,-0.468210692947063,-2.31751516001681,-0.207429781459244,-1.3905146771785,3.66953514057044
"CAMK1",-2.32585851834655,-0.671850765464243,1.69792778359786,1.7383985511105,-1.30840844631517,2.93078233608582,-2.40833721370669,0.347346273038466
"C1QTNF6",-1.59875512538112,1.02572938108123,2.01259656859071,4.00210811859236,-1.64273552304046,-1.43311604629029,-2.04302221376557,-0.322805159786853
"AC119396.1",2.84238022248405,-1.16565267255555,-1.40670515447041,-1.5263622439487,-1.7467635011447,0.319461002375262,-0.202304555030365,2.8859469022904
"GNG2",0.736102448638955,-1.76476314350945,0.00513823450115891,0.433068026872336,-1.80319672167553,0.792129230211562,-1.65172995696963,3.2532518819306
"SLC18A2",-0.974444592781191,-0.876432429642913,-0.890979714773036,-0.60049194641673,4.73672468977,-0.540465704136445,-0.261783943038375,-0.592126358981305
"TNFAIP8L2",-0.0448229246181978,-1.47632480795744,-1.7898971880412,-1.5309255430573,-0.48540740425274,3.78523067503166,0.165395564641243,1.37675162825397
"AHR",-3.06957983632762,0.0296438947678871,1.61730178221574,0.5279280865177,2.16295157931191,1.59993571458352,-2.84367682833276,-0.0245043927363833
"CBLB",-0.795917234368163,0.0404420925026557,1.18088669088932,1.08410581750369,-3.53963905354973,0.231014846260213,-1.01126947471318,2.8103763154752
"BNIP3",-1.41905295765665,2.30522634747295,0.901256012864515,1.17894282484575,-1.38569497682837,1.18281133861277,-3.29289190379213,0.529403314481154
"PSTPIP2",-2.18632718463185,1.34450718692856,-0.920160279632992,-1.03011235008558,1.38493266262547,2.74234769513533,-2.10615573647758,0.770968006138649
"RNF144A",-1.22943913229519,-0.253095702964121,2.80941775738261,2.45096194659144,-0.646550745865606,-1.54109781327901,-2.62749198575203,1.03729567618192
"VAMP3",-1.53026223522428,0.933374573589304,2.33110608609201,1.38740003140771,-3.39679030264075,1.66370579520095,-1.47273192110224,0.0841979726772908
"APOL3",-0.274929006505462,-0.380176398510695,2.41525057409,0.99135784047456,-2.08274240355705,1.2411176616157,-3.41334641063019,1.50346814302313
"ABLIM3",-1.60262204539754,0.368349839501067,4.67897625172633,0.992541034807006,-1.60262204539754,0.0967078362212444,-1.60262204539754,-1.32870882606302
"ARAP3",-1.43954354985533,-0.771323988056883,4.7527928288558,1.14441650750088,-1.49689048221533,0.18107410676273,-1.80676235168264,-0.563763071309231
"NDFIP2",-1.55800615112588,1.32520128530338,1.50269314606594,1.11933935254342,0.50428309627872,-2.14998059493474,-2.54854449030699,1.80501435617614
"OAS3",-0.528588045749464,0.0400424617600569,1.50752342378318,0.752102903371235,-2.06590520431135,1.62604376599763,-2.38326853851039,1.05204923365911
"TSPAN12",-1.46127726486179,1.07955896830453,4.56602060952115,1.4817052593495,-1.54582683899863,-1.15179490897021,-1.54582683899863,-1.42255898534593
"PLCB1",-1.70781314281746,0.278194417667763,4.17195983877137,0.37032740800232,-2.1575153520719,-0.450329395551673,-1.23984697131365,0.735023197313232
"GULP1",-1.63809386525318,1.28360779852481,3.1585350306028,3.20615751037433,-1.63809386525318,-1.27376350262773,-1.63809386525318,-1.46025524111466
"GPC3",-1.11764517830433,0.578510247794521,-0.575638723966699,4.53726559065827,-1.11764517830433,-0.62181794860632,-1.11764517830433,-0.565383630966797
"RAB20",-1.63151884787967,1.33656855359332,-0.136970551928911,0.204706093933432,0.29326642106414,3.33909923926489,-2.03336263636364,-1.37178827168356
"TRIM47",-1.63199682664559,1.79905299989561,2.88405754906889,1.892559009509,-2.63568329172733,0.332313247422084,-1.98674844559658,-0.653554241926092
"PDGFB",-1.92279559094001,0.776178671352095,4.21382459093896,-0.651025276496822,-2.53775134644504,1.09300530948456,-1.04097940367726,0.0695430457835138
"ARHGAP6",-0.310371239343983,-1.68047970443528,0.650169156612338,2.41883845362849,1.81728545308689,1.52313151745343,-2.27477157257595,-2.14380206442593
"CD1C",2.64298791856164,-1.03935954030663,-1.12534334864941,-1.10977455902838,-1.12534334864941,3.93886805137923,-1.12534334864941,-1.05669182465765
"SMIM3",-2.41312073489126,-0.840817560393395,-1.218441303419,2.04890542181166,0.340173131901191,0.515228682934332,2.03370730856648,-0.465634946510011
"UBE2E2",0.368467599468016,0.378699962763482,0.583080239172771,1.78703475930177,-3.77851143450334,1.82791669796895,1.31858302649736,-2.48527085066901
"ANKH",-0.772789223936423,1.10764025278053,1.26652826904837,2.15977431410975,-2.83416853262585,1.30233779785854,-3.18093995810698,0.951617080872057
"SMAGP",0.380066190272899,2.10415065513182,2.98605721870485,0.521398551224093,-2.13371177189046,-1.69071764040917,-2.90328865086017,0.736045447826146
"CH25H",-2.07016718021143,-1.61788621963732,2.01141891026669,2.0039884176426,-2.09532161278822,2.33351344777125,-2.09532161278822,1.52977584974466
"CMTM8",-1.6499943370376,2.04923585526309,3.06066124795504,0.643452959893606,-2.40744340862567,-1.17666765062408,-1.88827528431153,1.36903061748714
"KIAA1522",-1.96447866691247,3.43752244903522,1.42484144555064,0.351700697666494,1.22799843031403,-0.514967935259157,-2.29734010227476,-1.66527631811999
"EFNB1",-1.9725655597717,0.167379588321794,3.82013257817552,2.02573890964653,-1.90913679769126,0.440948537669764,-1.58477531562137,-0.987721940729275
"TCF7",0.186673506049244,1.10415795448794,-0.935039849269512,-0.796869175086656,-1.61049749753007,-0.568359907715107,-1.68225836891447,4.30219333797864
"OCIAD2",0.955659839471851,1.66338548608533,1.51038338386817,-3.1038622950283,-1.72805199022781,-2.06021436009559,0.550555951919343,2.21214398400701
"HAPLN3",-0.719691815692474,-0.0790655242627329,2.17777272323112,1.53861045261008,-2.91882179326766,-0.00837731034802069,-1.14730344785823,1.15687671558792
"CASKIN2",-1.5525318122242,1.02599018861535,4.75865928290082,1.27625141471943,-1.53389018287594,-1.02782501487687,-1.63097825240871,-1.31567562384989
"KLF9",-1.51071623947665,0.0109491845012361,2.05908555963895,2.33081568671429,-3.85606970952986,0.845660026652176,-1.00974890417363,1.13002439567348
"AC025164.1",2.45889658106307,-0.431902877773452,-1.33211345190521,-1.33775392133709,-1.51391760856856,1.13463543170592,-1.26913100019419,2.29128684700952
"ADAMTS5",-1.2568616765417,-0.268594318223501,2.68901665274076,3.75547574724689,-1.46691627027617,-0.984984471448956,-1.46691627027617,-1.00021939322116
"OTULINL",-2.46528099917645,-1.51092461644559,-1.20206342349011,-0.57451089752392,-0.06304825077017,2.66351337561449,1.79297139456209,1.35934341722965
"SMCO4",-1.73647574328969,0.00973010514780304,0.466039429545398,0.863634594808034,-4.19688095554468,2.6864422101448,2.63321535564932,-0.725704996460987
"IFIT3",-0.936068016057239,-1.07398691628844,1.03622799404079,0.798397520134682,0.657754452179808,1.03100566976564,-1.17775250654037,-0.335578197234875
"RPS6KA1",0.785282115933259,-0.169679333248711,-1.48658021247742,-2.67813687485007,-2.01146340720058,2.21413060335739,1.34058254898427,2.00586455950185
"SH3BP5",-0.377598420380553,0.311861375463928,2.48711196839319,1.03939846649584,-4.4874631853423,0.480671567645423,-0.0237750322536815,0.569793259978153
"NR4A2",0.427780861557377,-0.911420321997618,-1.97868472257064,-1.49202213764333,1.5139693223466,1.63896277130478,-0.735195629344369,1.53660985634719
"FLT3LG",0.203406035937414,-0.189738986321191,0.306834533511697,0.989537713525031,-1.83388874416651,0.0725934125613501,-3.26917186408389,3.7204278990361
"MT1A",-1.31284571538506,1.39874426121646,1.1723249756493,3.4080740875304,-1.42557562220183,-0.766006231539793,-1.43563530712463,-1.03908044814486
"EZR",0.908161163393452,1.41371292365928,-0.287477801945593,-1.3812878349793,-3.28139049750549,0.40612439168848,0.16230914459819,2.05984851109098
"KRT23",-0.766957864598824,5.2910250489269,-0.770331290882812,-0.624595227140859,-1.19599644661146,-0.747908017981099,-1.19599644661146,0.0107602448996116
"COLGALT1",-1.92870480762638,0.2369913815149,2.17242175082609,1.66806517737212,-3.00215389740328,2.06104559690992,-0.536284338065539,-0.671380863527832
"SEMA6A",-1.59582204064998,1.93158751281096,4.32107253618195,0.825707444452051,-1.75651394923665,-1.07692157265754,-1.75651394923665,-0.892595981664124
"SUN1",-0.536855767451283,1.66888792797534,2.81409578157621,1.86953720125547,-2.35336375298081,-0.665630407967176,-3.01287867309059,0.216207690682835
"AHNAK2",-2.16002521910255,2.04323075084871,1.70616057582579,2.7474651100563,-0.226467140169151,-1.28342698204036,-0.999805256510315,-1.82713183890842
"FADS1",-2.46612830187066,-0.276480422619998,1.37389356351528,1.46010815707071,0.211787374623855,1.52482456281985,-0.313049886055186,-1.51495504748386
"CD40LG",-0.904378488678673,0.159858172141597,-0.686665938435445,-1.42239031044759,-0.859288503004141,0.158081496377866,-1.20845159098858,4.76323516303496
"DOCK8",1.46691157028437,-1.28945897656144,-0.56551133060643,-1.79172830289528,-2.64164478645334,2.04319596407104,0.506525069152072,2.27171079300901
"CXCR6",-0.66614456172678,-0.296522559871067,-0.600621399731309,-0.966717729867767,-0.795463151350301,-0.407967011159754,-1.2269277538476,4.96036416755458
"ST6GAL1",2.4521900582748,-0.527047153030222,1.70887063649275,-2.61961850404657,-2.2248616907384,0.855127822899601,-0.893220967964277,1.24855979811231
"MSN",-0.654868224692395,-0.903089338246187,2.09175944492693,0.411640257291831,-1.2321542138069,1.34483852017106,-2.47158501160054,1.4134585659562
"FAT4",-1.32677147048177,-1.03840429309154,4.25587833874398,2.79112300545532,-1.32677147048177,-0.808946695342775,-1.32677147048177,-1.21933594431968
"DRAM1",-0.749178217867704,0.755334518011426,1.02230310818614,1.84746569643954,-0.656391706430788,2.5464542108406,-3.60347504512053,-1.16251256405868
"IGKV2D-29",2.97967683567615,-0.290093180012588,-0.599174729533226,-0.458729135396948,-0.599174729533226,-0.351042034027044,-0.420010145523731,-0.261452881649389
"FMNL2",-1.44864002160802,-0.400302551674761,1.49562592811804,1.14856077423109,0.258472203256545,2.74402351630182,-1.41513698521504,-2.38260286340967
"SCPEP1",0.0921654219589803,1.56821591881534,0.234302168445126,2.25526709631067,-3.75292414909784,1.86112935931123,-1.61179083548365,-0.646364980259851
"IGLV4-69",2.52741367870876,-0.390056114173362,-0.597963551964994,-0.483431757678686,-0.719739342810766,-0.262426356042783,-0.243476052250145,0.169679496211975
"OAS2",-0.386922218278513,-0.629329904215788,1.46368512409848,-0.235440242941327,-3.9369746365816,1.38577981496503,1.01655519636081,1.32264686659292
"FAS",-0.512999367197472,0.35292996939451,-0.900647405295441,2.51396995872699,-2.47998349022331,0.16262381784894,-1.79474030079404,2.65884681753982
"FLT4",-1.03127412767717,-0.539070422879117,5.40034346498124,-0.893138243303726,-1.03127412767717,-0.94892284761693,-1.03127412767717,0.0746104318500375
"CMPK2",-0.759554294064372,-1.14632231200156,1.01453789765357,-0.289998554250341,0.230244725953189,1.05623522258429,-0.587608065811491,0.482465379936716
"GPIHBP1",-0.737041398514786,-0.791809754854736,4.9909956914697,-0.6819989700895,-0.824761821105849,-0.305860104693135,-0.824761821105849,-0.824761821105849
"AFDN",-1.03019407151204,2.25818291862894,3.51708274007223,0.951080265680761,-2.33707839492702,-0.246247225762435,-2.16720907772382,-0.94561715445661
"LMOD1",-1.12111141741397,0.978495769382886,-0.0169112612481691,4.81450453643046,-1.2541191708227,-1.08734563638088,-1.2541191708227,-1.05939364912492
"ACE",-2.00901903120072,-0.33827337688814,4.15013115390727,0.842807574205822,-0.8565972284945,0.838996263879373,-2.07259819299056,-0.555447162418546
"PLCB2",-0.133290024594092,-1.22268868018614,-2.21298659642674,-1.98543287663072,0.352382331034206,2.44264503379398,0.993190402495827,1.76618041051368
"KIAA1324",-0.577491977994745,4.54339148958535,-0.299812837794891,-0.36929511078605,-1.95066236969256,-0.914012732871224,-1.95066236969256,1.51854590924669
"CALB2",-1.18953513515211,0.470983360714306,-1.35961442184141,0.0778381979051685,4.89364669640418,-0.415105293171504,-1.35961442184141,-1.11859898301723
"OXNAD1",-1.2274920755332,-0.117506627955508,-0.23048619551005,-1.14703201181927,1.09627314543363,-0.145308067038049,-1.88008114448242,3.65163297690487
"CAMSAP2",-2.22493337177747,1.32917670854419,2.86787114247267,2.34925182629874,-2.59362221548476,0.957430474047166,-1.56293845939898,-1.12223610470156
"CSK",0.443734507958176,-1.13405003655001,-0.174408801184197,-0.906928934932707,-1.40626698996555,1.45790227015989,-0.530765749742432,2.25078373425684
"ANKRD50",-1.9322340920315,1.68411976051766,2.75779845070496,2.68035944851462,-1.76185154255937,0.568254622178207,-2.06863010071865,-1.92781654660593
"DSG2",-1.45582692838232,3.55550611975626,2.43471702374146,0.583113262502889,-1.9149024040725,-1.36148664390366,-0.615085286357253,-1.22603514328488
"GOLIM4",-1.59363285880799,0.174256998403607,2.16263340756754,2.55034700221522,-1.85734600396818,1.12491261433916,-1.66218243809127,-0.898988721658088
"RNASET2",1.06990801008894,-0.514350763125402,-3.22726352436905,-1.52126666467453,-0.985160802310905,2.09701346536394,2.60818796462916,0.472932314397842
"SEMA3G",-0.883277679295323,-0.177571748559767,4.89839494807296,-0.112887274449089,-1.10205776029974,-0.953815575056819,-1.10205776029974,-0.566727150112485
"KCNMB1",-1.68089060800072,1.51451344517668,-0.835922587333594,2.50958532267582,-1.76732106603465,3.00498858286834,-1.32944096500499,-1.41551212434689
"CLIC5",0.0708451585067011,-0.851796216399906,4.12465757574222,-1.0771713625105,-1.69586066427472,-1.30968970636032,-1.69586066427472,2.43487587957124
"SERINC2",-0.946973381431669,3.91382707413546,0.694156396379123,0.409195363781482,-1.43373446317925,0.49004865488709,-1.77462516217316,-1.35189448239908
"IGKV1-9",2.81711499158094,-0.342379869366999,-0.0979437819810981,-0.293790759312663,-0.837141892287339,-0.226707288701606,-0.837141892287339,-0.182009507643899
"EOMES",0.374072683508688,-0.209758935151153,-0.641406693294806,-0.996784433637643,-1.38978280277058,-0.520481570302394,-1.38978280277058,4.77392455441847
"WNT10A",1.13389141700489,0.101260704325102,-1.30548514472453,-1.4959824744361,-1.78378268876742,-1.2916279108769,2.85492287746494,1.78680322001001
"GYPC",1.1328015483501,-1.65493262941236,1.37200068919606,1.0398058752369,-1.69108660272379,0.680687410558496,-2.91475606589265,2.03547977468724
"MT1F",-0.524642906485274,1.62676552389077,-0.53426070600398,0.106003579636572,-0.0309477665905649,0.786237343592598,-3.21561259243294,1.78645752439282
"ARL4C",-0.391104835434074,-0.773142848817887,-0.648554693207332,-0.154197371533837,-3.46230547517656,1.32263740966239,1.76195512538626,2.34471268912103
"ARPC1B",-1.49138098819808,-0.422322429586695,0.715436323706395,-0.163118672612706,-2.56411597904451,1.65377507981706,1.36953760438085,0.902189061537694
"GK",-0.709152120398063,-0.238873719759486,-1.95590347416412,-0.6660854325299,-0.0724503515207255,3.24487270789272,-0.780960957337806,1.17855334781738
"IL21R",0.630667355919135,-1.62340424311689,-0.31888620018367,-0.855183722602373,-2.35474020681821,0.966946674140249,0.347447718025987,3.20715262463578
"CKB",-1.31686496428409,2.68971627020709,-0.991017527729975,2.38611224410087,-1.51430292727732,1.639335006069,-1.8346720942125,-1.05830600687306
"RAPH1",-2.15833681881709,1.98235869525199,2.24188958540381,2.33613583336188,-2.14067938005553,1.57172538146949,-2.09824014054032,-1.73485315607423
"LRRC15",-0.838697098540222,-0.909637957603123,0.23061161489005,5.05335688030777,-1.10844300268278,-0.780894565547077,-0.780974839929986,-0.865321030894625
"TIAM1",-1.93120889036042,0.23378862288859,0.0452179807307523,-1.04361107480214,2.27618056084844,1.64692432913555,-2.96572220030431,1.73843067186354
"GPR137B",-1.29269492349236,0.736345780614197,0.540007983518755,1.1588215538474,-2.86200148183037,3.06053264974656,-2.62300620797878,1.2819946455746
"ATP2A3",2.14947435937676,-1.53783230740883,-0.0953841998447768,-2.15304999720892,-0.284711951223115,-1.29122438761053,1.24441257605914,1.96831590786028
"ECHDC2",-0.688332867132204,2.30079154569433,0.260161186879907,1.6888025376278,-1.66135894726795,-0.154456600278035,-3.2563890730499,1.51078221752606
"SOCS3",-0.699154920865378,-0.55468000692732,1.99812215680246,1.0205688891379,-5.3269594536256,1.00879693576459,1.92364726117187,0.629659138541473
"PRCP",-0.380799774140863,-0.159043815242293,3.61850649325408,0.918078221872222,-3.06544345024245,0.932034848398848,-1.21576710357558,-0.647565420323959
"GFOD1",-0.343577625352051,0.809583792702742,3.99569542587901,-1.01329795237988,-2.06466127833276,-0.172824682814636,-2.6449306404217,1.43401296071927
"CD70",1.80263426263181,0.0822507574981581,-0.779938428065067,0.257342994791716,-1.92837338287767,-0.436115791363057,-1.92837338287767,2.93057297026178
"CD300LG",-0.676874327814169,-0.522069293597246,4.54304266951832,-0.581815436597943,-0.792111089781814,-0.642252562725172,-0.792111089781814,-0.535808869220164
"ITGB2-AS1",1.1392952408973,-0.238189153240221,-1.5880482893808,-1.19240623764946,-1.97209046549106,2.26201380707333,-1.50521983077642,3.09464492856733
"ERBB2",-1.83906527980956,4.10500760079024,0.167446125103211,2.1425020736769,-1.25586022345364,-1.19236808341529,-1.81470838910028,-0.312953823791589
"FGD4",-0.804726800322383,0.476877496616947,2.75230975609364,1.23299200197543,-2.77355217428421,2.57566781003411,-1.69067088224196,-1.76889720787157
"ZCCHC24",-2.11172116084207,-0.428319978383181,2.49975497933259,3.61741219678159,-1.69874645935926,0.597530766021525,-1.67726192897426,-0.798648414576942
"IL6ST",-1.85844281273063,1.23800822805841,2.09196024622762,1.77325704993365,-3.73791034894165,-0.118983781239098,0.116160996021349,0.495950422670342
"NGRN",-0.809877338486092,1.87604632160209,0.98420466196508,1.59677494002162,-2.97176216578679,0.0981240975063645,-1.52427451705385,0.750764000231584
"FLI1",1.38913169765255,-3.06836971214181,1.99758003908176,-2.23279122310531,-0.702703974674354,0.820867497052014,0.0886476948540351,1.70763798128111
"CARMN",-1.18189613818462,0.855104474388845,-0.379869661063194,4.86512211534294,-1.18189613818462,-1.03866443143971,-1.18189613818462,-0.756004082675018
"SPON1",-0.647825691073577,0.141799004787252,-0.993651409816155,4.98084276473498,-1.33677833075472,-1.11491232027947,-1.33677833075472,0.307304313156402
"ADD3",0.100676344610818,-0.0588554305691795,1.16397242946757,2.00841034758096,-3.05527489892274,-0.409460423932252,-1.26673631566155,1.51726794742638
"FNIP2",-2.56463303741549,0.060380302219277,2.53772786128332,1.3679237891598,-0.695371123634557,2.25508823822782,-2.02770777566029,-0.933408254179883
"IFITM2",-1.13446738591137,-0.979343886696827,1.53794020767811,1.08841662485649,1.23277707563554,-0.244284251402475,-2.35779305077852,0.856754666619047
"REEP3",-1.70947300797755,1.40327782656245,1.63387333372258,1.80463246060213,-3.5393373098208,1.08705773314625,-1.04024974850946,0.360218712274394
"LYVE1",-1.21970729948843,-1.19267766115839,2.44066397101377,-0.215672912388665,-1.21970729948843,2.62169561787178,-0.394191972800969,-0.820402443560658
"PHC2",-2.44778289218238,0.446352001397152,2.37819178899399,2.20194664461067,-3.1226558765325,2.0688429647462,-0.928801430817088,-0.596093200216044
"IFNLR1",1.31082151464769,-0.149823563613543,-1.7674957836416,-1.59706994330438,-1.7674957836416,-0.254223426681405,4.36321216289645,-0.137925176661625
"FCN3",-0.70849801588166,-0.617959715914044,4.99106039376086,-0.620662981585481,-0.774602518877123,-0.720132123748307,-0.774602518877123,-0.774602518877123
"STARD13",-1.84725312940982,1.07918735665244,2.69527241688525,2.65452916643136,-1.91679847321106,0.947551273911184,-1.56069842641927,-2.05179018484007
"SYNE1",-0.313668154928192,-0.950670915468115,1.43450557033855,2.01867733121841,-2.23802618929202,0.404649318977148,-2.57702674956507,2.22155978871929
"LY96",0.442249780390767,-2.62883905341727,1.58185135962171,1.05757934674586,-3.952889612564,2.89254484927775,0.80542769432946,-0.197924364384263
